Date, Sensor-1, Sensor-2, Sensor-3, Sensor-4, Sensor-5, Sensor-6, Sensor-7, Sensor-8, Sensor-9, Sensor-10
2017-01-01T00:00:00Z, 215.3042922990786, 82.03962790902443, 81.13454381102596, 77.16378009052926, 16.593020507830083, 68.31273786568367, 3.2984100009032624, 0.7005611028156791, 132.944761501043, 15.7369838498432 
2017-01-01T00:01:00Z, 215.62644803008027, 82.01029574196714, 81.12241021729626, 77.15110782135662, 16.617403862012086, 68.27630871104203, 3.285503876596086, 0.7006394938136091, 133.14776038212827, 15.79632523370698 
2017-01-01T00:02:00Z, 215.74327462666216, 82.02806759560941, 81.09994622718173, 77.16275089092905, 16.62348657942354, 68.2701452819264, 3.2744039916750647, 0.7006936078603904, 133.01168465809155, 15.758157058690 
2017-02-01T00:03:00Z, 216.41635650530833, 82.0607614424642, 81.12219426494735, 77.17989154330704, 16.60099860495909, 68.26689891683226, 3.2676124085124467, 0.7040265416245185, 133.66364962540675, 15.77346765412221 
2017-01-01T00:04:00Z, 216.72171640313852, 82.04641559698796, 81.10279529173421, 77.15565298649597, 16.62586775609662, 68.23838005222086, 3.2679134991392083, 0.7073788551901912, 133.8037940358933, 15.81078541375885 
